date,SPY,QQQ,IWM,EFA,EEM,VNQ,GLD,IEF,TLT,TIP,LQD,DBC
2016-05-20,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.22108586605722313,0.19781304471725342,0.0,0.31247913580150133,0.0,0.5,0.0
2016-06-02,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,
2016-06-09,,,,,,,,,,,,
2016-06-10,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.25350172156022605,0.1903315853506936,0.0,0.26995341734858475,0.0,0.5,0.0
2016-07-05,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.27551965025775715,0.20133834842620546,0.0,0.26574093371489443,0.0,0.5,0.0
2016-08-02,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,
2016-09-01,0.0,0.25254254974518764,0.0,0.0,0.0,0.30878636593327397,0.21695706210829374,0.0,0.0,0.0,0.5,0.0
2016-09-02,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,
2016-09-15,,,,,,,,,,,,
2016-09-16,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,
2016-10-03,0.0,0.3195444437765935,0.0,0.0,0.0,0.0,0.292921473991714,0.0,0.0,0.0,0.5,0.2073248609269022
2016-10-04,,,,,,,,,,,,
2016-10-05,,,,,,,,,,,,
2016-10-06,,,,,,,,,,,,
2016-10-07,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,
2016-11-01,0.0,0.21874017308902477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16744472276911465
2016-11-02,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,
2016-12-01,0.3072152921776135,0.0,0.19522215658982506,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2016958838411244
2016-12-02,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,
2017-01-03,0.43924536174953127,0.31707623252171396,0.2485368362774086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255049361401836
2017-01-04,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,
2017-01-27,,,,,,,,,,,,
2017-01-30,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,
2017-02-01,0.4692488715252611,0.0,0.24924467982855375,0.0,0.21520362414421773,0.0,0.0,0.0,0.0,0.0,0.0,0.25392523350304186
2017-02-02,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,
2017-03-01,0.42926182748856784,0.34155289721542936,0.0,0.0,0.23028123258350944,0.0,0.0,0.0,0.0,0.0,0.0,0.2293727488970977
2017-03-02,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,
2017-04-03,0.0,0.44108067949722646,0.2146973827969935,0.39332144130331576,0.2413497346822719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,
2017-05-01,0.43224052146393477,0.4326422217971806,0.22475913930761227,0.3544813264770792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,
2017-05-30,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,
2017-06-01,0.0,0.3263579638280333,0.0,0.30637266949699454,0.21473495977960577,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-06-02,,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,
2017-07-03,0.0,0.23050127374703228,0.0,0.29809194559321706,0.23463102648621154,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-07-05,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,
2017-08-01,0.0,0.2165828364524981,0.0,0.3406498169407481,0.2225685223357101,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-08-02,,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,
2017-09-01,0.0,0.1979590860933112,0.0,0.3568260074698538,0.22971344904450602,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-09-05,,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,
2017-09-19,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,
2017-09-21,,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,
2017-09-26,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,
2017-09-28,,,,,,,,,,,,
2017-09-29,,,,,,,,,,,,
2017-10-02,0.0,0.23365132662175103,0.23220214776603082,0.36609315917938806,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2017-10-03,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,
2017-10-05,,,,,,,,,,,,
2017-10-06,,,,,,,,,,,,
2017-10-09,,,,,,,,,,,,
2017-10-10,,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,
2017-10-12,,,,,,,,,,,,
2017-10-13,,,,,,,,,,,,
2017-10-16,,,,,,,,,,,,
2017-10-17,,,,,,,,,,,,
2017-10-18,,,,,,,,,,,,
2017-10-19,,,,,,,,,,,,
2017-10-20,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,
2017-11-01,0.0,0.21345460461846666,0.0,0.3635140825336614,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2135195189241063
2017-11-02,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,
2017-11-06,,,,,,,,,,,,
2017-11-07,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,
2017-11-09,,,,,,,,,,,,
2017-11-10,,,,,,,,,,,,
2017-11-13,,,,,,,,,,,,
2017-11-14,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,
2017-11-16,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,
2017-11-21,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,
2017-11-24,,,,,,,,,,,,
2017-11-27,,,,,,,,,,,,
2017-11-28,,,,,,,,,,,,
2017-11-29,,,,,,,,,,,,
2017-11-30,,,,,,,,,,,,
2017-12-01,0.3806776556517981,0.0,0.0,0.33606123891547296,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.19813815393592304
2017-12-04,,,,,,,,,,,,
2017-12-05,,,,,,,,,,,,
2017-12-06,,,,,,,,,,,,
2017-12-07,,,,,,,,,,,,
2017-12-08,,,,,,,,,,,,
2017-12-11,,,,,,,,,,,,
2017-12-12,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,
2017-12-14,,,,,,,,,,,,
2017-12-15,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,
2017-12-19,,,,,,,,,,,,
2017-12-20,,,,,,,,,,,,
2017-12-21,,,,,,,,,,,,
2017-12-22,,,,,,,,,,,,
2017-12-26,,,,,,,,,,,,
2017-12-27,,,,,,,,,,,,
2017-12-28,,,,,,,,,,,,
2017-12-29,,,,,,,,,,,,
2018-01-02,0.4860749905586428,0.0,0.0,0.4454704172581577,0.0,0.0,0.31447571760573856,0.0,0.0,0.0,0.0,0.25397887457746093
2018-01-03,,,,,,,,,,,,
2018-01-04,,,,,,,,,,,,
2018-01-05,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,
2018-01-16,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,
2018-01-23,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,
2018-01-25,,,,,,,,,,,,
2018-01-26,,,,,,,,,,,,
2018-01-29,,,,,,,,,,,,
2018-01-30,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,
2018-02-01,0.44489384591101244,0.0,0.0,0.4158873023046762,0.0,0.0,0.3444975341058993,0.0,0.0,0.0,0.0,0.2947213176784121
2018-02-02,,,,,,,,,,,,
2018-02-05,,,,,,,,,,,,
2018-02-06,,,,,,,,,,,,
2018-02-07,,,,,,,,,,,,
2018-02-08,,,,,,,,,,,,
2018-02-09,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,
2018-02-13,,,,,,,,,,,,
2018-02-14,,,,,,,,,,,,
2018-02-15,,,,,,,,,,,,
2018-02-16,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,
2018-02-21,,,,,,,,,,,,
2018-02-22,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,
2018-02-26,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,
2018-03-01,0.0,0.23991021936920914,0.0,0.0,0.21406503288161116,0.0,0.46813550284565497,0.0,0.0,0.0,0.0,0.40843879373474273
2018-03-02,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,
2018-03-06,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,
2018-03-09,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,
2018-03-15,,,,,,,,,,,,
2018-03-16,,,,,,,,,,,,
2018-03-19,,,,,,,,,,,,
2018-03-20,,,,,,,,,,,,
2018-03-21,,,,,,,,,,,,
2018-03-22,,,,,,,,,,,,
2018-03-23,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,
2018-03-27,,,,,,,,,,,,
2018-03-28,,,,,,,,,,,,
2018-03-29,,,,,,,,,,,,
2018-04-02,0.0,0.0,0.0,0.0,0.11189305705008029,0.0,0.2511415697533228,0.0,0.0,0.5,0.0,0.23898463615386475
2018-04-03,,,,,,,,,,,,
2018-04-04,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,
2018-04-06,,,,,,,,,,,,
2018-04-09,,,,,,,,,,,,
2018-04-10,,,,,,,,,,,,
2018-04-11,,,,,,,,,,,,
2018-04-12,,,,,,,,,,,,
2018-04-13,,,,,,,,,,,,
2018-04-16,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,
2018-04-19,,,,,,,,,,,,
2018-04-20,,,,,,,,,,,,
2018-04-23,,,,,,,,,,,,
2018-04-24,,,,,,,,,,,,
2018-04-25,,,,,,,,,,,,
2018-04-26,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,
2018-04-30,,,,,,,,,,,,
2018-05-01,0.0,0.18873328388426178,0.2539451955721322,0.0,0.0,0.0,0.45858802812304245,0.0,0.0,0.0,0.0,0.3966745519651456
2018-05-02,,,,,,,,,,,,
2018-05-03,,,,,,,,,,,,
2018-05-04,,,,,,,,,,,,
2018-05-07,,,,,,,,,,,,
2018-05-08,,,,,,,,,,,,
2018-05-09,,,,,,,,,,,,
2018-05-10,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,
2018-05-15,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,
2018-05-17,,,,,,,,,,,,
2018-05-18,,,,,,,,,,,,
2018-05-21,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,
2018-05-23,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,
2018-05-29,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,
2018-05-31,,,,,,,,,,,,
2018-06-01,0.0,0.13428621318785333,0.18673989547628772,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2527494065150325
2018-06-04,,,,,,,,,,,,
2018-06-05,,,,,,,,,,,,
2018-06-06,,,,,,,,,,,,
2018-06-07,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,
2018-06-11,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,
2018-06-13,,,,,,,,,,,,
2018-06-14,,,,,,,,,,,,
2018-06-15,,,,,,,,,,,,
2018-06-18,,,,,,,,,,,,
2018-06-19,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,
2018-06-21,,,,,,,,,,,,
2018-06-22,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,
2018-07-02,0.0,0.0,0.23031312199133705,0.0,0.0,0.22780996273374882,0.0,0.0,0.0,0.5,0.0,0.20062573796784045
2018-07-03,,,,,,,,,,,,
2018-07-05,,,,,,,,,,,,
2018-07-06,,,,,,,,,,,,
2018-07-09,,,,,,,,,,,,
2018-07-10,,,,,,,,,,,,
2018-07-11,,,,,,,,,,,,
2018-07-12,,,,,,,,,,,,
2018-07-13,,,,,,,,,,,,
2018-07-16,,,,,,,,,,,,
2018-07-17,,,,,,,,,,,,
2018-07-18,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,
2018-07-20,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,
2018-07-25,,,,,,,,,,,,
2018-07-26,,,,,,,,,,,,
2018-07-27,,,,,,,,,,,,
2018-07-30,,,,,,,,,,,,
2018-07-31,,,,,,,,,,,,
2018-08-01,0.0,0.2173465764407105,0.2612783230984943,0.0,0.0,0.25322734781060535,0.0,0.0,0.0,0.0,0.0,0.18944416503608316
2018-08-02,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,
2018-08-07,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,
2018-08-10,,,,,,,,,,,,
2018-08-13,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,
2018-08-15,,,,,,,,,,,,
2018-08-16,,,,,,,,,,,,
2018-08-17,,,,,,,,,,,,
2018-08-20,,,,,,,,,,,,
2018-08-21,,,,,,,,,,,,
2018-08-22,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,
2018-08-24,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,
2018-08-28,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,
2018-08-30,,,,,,,,,,,,
2018-08-31,,,,,,,,,,,,
2018-09-04,0.28032116784731065,0.0,0.20489641628800082,0.0,0.0,0.1980710949886274,0.0,0.0,0.0,0.5,0.0,0.0
2018-09-05,,,,,,,,,,,,
2018-09-06,,,,,,,,,,,,
2018-09-07,,,,,,,,,,,,
2018-09-10,,,,,,,,,,,,
2018-09-11,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,
2018-10-01,0.4542720971311447,0.26336232698182493,0.31970479153213915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227744384147518
2018-10-02,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,
2018-10-11,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,
2018-10-16,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,
2018-10-23,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,
2018-10-30,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,
2018-11-01,0.39282007691109794,0.2585002318591769,0.0,0.0,0.0,0.37750654562337205,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,
2018-11-06,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,
2018-11-13,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,
2018-11-20,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,
2018-11-27,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,
2018-11-30,,,,,,,,,,,,
2018-12-03,0.3398369455475,0.22413562381622135,0.0,0.0,0.0,0.39134027343601385,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,
2018-12-10,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,
